GeneID,GSM1543544,GSM1543545,GSM1543546,GSM1543547
10349,108,139,44,148
23461,271,205,875,550
5169,995,283,9000,453
55286,223,108,71,186
7345,2053,2978,126,1527
375056,1402,368,2282,1027
84976,442,398,519,422
23043,411,185,375,241
157739,0,0,1,1
83648,27,111,66,246
252969,412,662,833,417
5239,239,501,211,708
89780,6,1,67,2
84033,951,664,672,681
91694,135,58,510,319
81559,512,203,519,269
55740,644,137,2227,502
5506,0,0,0,0
126731,157,13,304,47
136991,3,0,5,1
57630,340,308,837,624
115362,307,11,193,71
9184,1514,703,2511,1200
2849,2,1,5,3
129881,17,17,27,34
118856,3,1,0,0
118611,3,0,1,2
388650,266,206,287,184
518,10055,14703,9181,13984
728577,277,647,259,428
728239,442,8,5,21
135295,37,12,62,29
27295,1377,49,1572,133
8470,366,301,4521,870
6921,3352,1902,1316,1315
23643,955,63,418,62
143471,0,0,0,0
9087,71,86,0,0
1525,356,326,6,288
10950,613,179,55,240
54149,138,102,44,139
140578,22,43,1,29
5651,0,1,0,1
4685,67,9,1,8
91133,175,166,84,388
5137,121,106,144,133
27342,749,572,1107,789
54148,465,252,563,516
58494,341,95,173,150
522,8692,11172,5910,6424
2551,443,144,551,350
9510,1001,118,1053,426
11096,484,47,322,96
80746,218,226,119,180
146857,561,33,553,89
7476,2,1,3,10
7508,1270,650,1488,1721
51244,587,304,654,507
152273,889,308,858,863
201163,876,432,2635,581
285381,775,492,240,368
92106,283,255,215,357
23228,156,342,168,643
30827,985,821,3180,915
220134,24,4,8,5
9989,1327,354,2450,781
147495,524,40,1189,82
63895,405,87,569,94
65258,898,577,1700,609
124739,110,16,173,87
51560,876,60,2182,147
146956,94,2,15,10
2047,70,30,655,50
84532,1253,3567,2947,3037
91369,694,254,1356,601
7566,270,137,307,163
56934,4,221,0,259
81552,4282,1608,2021,988
346288,24,4,33,9
139322,349,265,504,616
27123,17,1,3,11
113612,279,87,374,226
222967,11,2,7,3
728194,11,2,7,3
80028,46,14,105,45
129684,2,25,23,10
150696,173,571,125,1366
221264,72,71,142,160
4956,0,0,7,0
7071,1873,358,1313,709
5799,1015,220,764,319
51582,1473,427,2252,994
528,1069,1281,4422,2659
55529,250,101,789,203
51633,160,94,236,122
23097,359,205,707,256
112495,1973,2372,803,1372
158219,332,436,392,524
55326,232,564,1489,447
64210,2360,1635,1842,1045
79544,0,0,0,0
55361,889,586,1061,713
83742,1057,133,841,153
118813,1516,547,1378,842
401647,106,0,114,6
27201,25,0,0,0
152992,256,157,345,139
81894,2154,1204,1164,997
6782,830,219,901,438
64092,242,21,75,34
29761,619,211,676,519
65983,693,268,1816,626
54819,1278,796,175,394
388272,230,87,133,310
4343,3124,3277,712,945
389,20970,15779,6134,7826
333926,65,54,17,55
1622,10527,7493,4868,7280
6566,560,185,6533,280
55027,341,92,366,200
378108,43,22,65,14
84365,1119,348,267,276
5018,5299,3468,4656,4167
9056,1522,8466,1724,13236
9947,4,0,0,0
23367,5067,802,7243,2483
9337,1185,226,1862,611
2890,12,9,9,6
136332,34,7,30,20
133383,170,34,194,166
166968,203,97,819,251
23165,1537,664,602,382
342357,126,182,222,119
138241,174,104,93,201
9502,1,3,0,3
118788,1583,225,333,326
129831,425,195,148,171
7273,163,99,220,141
11326,1889,97,859,282
9601,8853,1181,4421,2156
79831,122,94,185,106
255762,5,7,7,7
146183,286,6,13,4
130535,188,39,571,207
285172,307,252,469,321
130540,14,7,16,4
151254,3,94,92,3
65062,293,97,757,238
8324,181,41,88,157
200162,238,67,162,40
64798,410,398,671,789
56776,0,12,7,41
56254,620,505,1639,932
1539,1,2,1,0
133522,153,29,179,152
9844,392,44,469,121
1836,465,78,522,179
134353,302,69,162,94
9443,749,515,357,310
158297,4,9,5,6
10670,3040,1059,2106,1813
25769,8,8,14,6
287015,0,0,1,0
92370,1069,394,181,158
114,374,11,3315,8
5922,229,18,212,103
55005,404,1080,321,933
154064,0,0,1,2
6503,503,52,1331,358
51643,3685,1017,3801,3392
7411,1053,648,719,646
116442,21,13,150,32
1193,316,88,273,121
2334,24,3,5,28
286097,40,19,190,73
23426,33,9,57,25
137492,366,195,1301,452
3798,35,5,5,31
10,5,5,0,23
4107,0,0,2,0
23362,119,24,307,82
138199,264,269,254,298
90550,365,119,497,256
91748,566,63,1858,267
118491,74,245,85,244
9630,103,146,65,177
145483,850,1116,159,234
2776,1031,499,912,805
11197,37,5,0,6
7363,1,6,2,25
83873,4,9,11,8
4325,178,5,51,4
132,532,538,425,686
3778,1839,100,2036,98
10538,336,21,35,18
1633,151,48,281,57
9508,36,9,14,22
257,0,0,0,2
286148,456,133,737,363
137682,419,196,298,292
128338,1685,508,1625,1065
157657,39,23,112,68
5470,3,0,183,6
161502,1,0,11,1
57188,310,35,258,210
419,2,2,5,15
9154,2686,2418,1838,3713
123720,202,123,473,208
10563,173,1,5,4
29104,435,308,395,374
10069,499,411,328,339
10600,872,402,548,597
10694,6465,5162,2285,2873
56911,1483,74,652,108
84779,6,0,56,1
571,554,407,432,328
100379661,554,407,432,328
26285,0,0,0,0
9073,0,1138,1,1611
7102,332,1088,810,1680
7074,249,142,171,80
57466,414,88,861,295
6103,109,36,249,67
23552,316,186,537,394
84108,177,46,164,119
122416,363,610,1668,533
119392,225,58,155,53
22986,460,19,1619,10
118980,199,3418,1371,4564
9556,8809,13763,2015,4280
2528,692,1569,23,3060
122402,244,21,108,184
8817,7,2,8,4
5097,1505,428,418,898
153769,331,47,25,65
392255,19,2,563,11
7381,26246,24403,11488,15647
51001,425,128,460,225
9791,2444,1356,2307,2201
5521,110,146,251,154
6156,125875,39944,20201,22892
3788,1,0,1,0
159091,69,6,104,38
6832,1101,1733,383,577
159090,743,135,562,256
1915,430238,430579,207684,285404
286151,10,1,6,7
80201,2307,401,910,881
3098,3662,627,10888,1042
219743,1485,898,1452,625
84295,343,129,610,303
135228,1238,222,1664,676
57497,2,1,2,1
4838,2,1,6,6
10394,0,0,0,0
9246,5729,806,2807,1277
25921,2140,850,2801,1239
219541,773,483,441,270
60685,1003,419,1769,1256
27020,3518,1694,6185,2462
23522,155,56,737,184
142891,463,155,668,408
80223,448,313,4325,895
137970,0,27,46,128
219970,45,2,42,73
10813,878,302,276,307
9131,3282,6001,4962,7631
5603,732,149,1173,370
9530,277,236,415,286
931,6,10,46,28
93594,154,38,94,66
55093,335,171,290,141
29028,202,10,116,36
114907,501,84,282,126
286053,692,510,486,419
115509,274,151,291,200
78994,1302,694,822,383
64319,1524,445,2560,636
391059,20,2,216,39
5261,1439,1691,958,917
64645,694,227,1311,739
163786,62,31,55,30
1339,90,176,153,175
3681,138,10,21,5
139378,3,1,1,1
7547,5,3,11,0
115416,2665,1730,678,809
23355,790,170,768,420
2585,443,259,1187,1015
375323,2,0,1,3
93010,144,71,534,83
255027,1627,215,371,316
701,43,8,29,20
5147,583,157,448,282
1974,8008,2111,8017,8170
7862,336,75,395,348
285367,835,1067,489,785
6750,1,47,22,30
9797,1168,672,980,912
51738,39,20,14,48
6396,3829,2469,1418,2796
9941,172,74,198,129
123803,584,215,580,254
81626,0,0,0,0
23057,9,14,26,22
9372,242,115,1137,673
491,14,8,946,3
131375,0,0,0,0
6529,125,6,228,26
23049,1880,500,2780,1063
115548,708,148,1335,404
11030,2406,1701,3040,2266
134285,210,140,2053,420
131377,0,0,0,1
731,3,1,1,0
7079,108,19,91,47
6854,9,134,9,96
3084,139,361,409,191
54953,520,398,800,523
1376,462,649,1111,1277
55707,2107,1055,2179,978
7804,68,27,145,23
200008,0,0,2,0
22976,268,84,330,191
261729,336,73,429,277
23648,812,604,1226,827
3361,0,0,4,0
9069,971,896,684,730
4323,6452,311,20667,993
8321,2325,325,2101,658
57798,869,308,1598,721
203328,615,1018,28,849
146456,21,370,491,677
348174,914,2399,11893,4765
10901,1363,5044,2421,9426
93190,6,4,39,6
283971,793,2881,5662,2970
348174,793,2881,5662,2970
497190,793,2881,5662,2970
124907806,793,2881,5662,2970
221481,22,6,22,11
11269,1142,866,1201,836
6483,637,190,1475,371
197258,680,825,991,564
146433,406,101,1780,105
115817,1344,1878,1090,1651
776,95,124,1056,191
415,3495,1617,5008,2742
3815,187,76,2085,375
54768,85,29,80,49
132949,210,172,362,259
7567,100,81,221,142
124903710,100,81,221,142
55799,68,141,131,133
54778,348,174,907,283
9133,257,5,56,18
145773,48,91,113,195
4643,1917,615,3919,872
26060,360,249,811,626
139221,4,61,437,125
134265,955,73,1715,151
1831,3848,2246,43787,13610
10311,1226,657,1526,1149
1859,928,362,3523,979
3763,137,159,33,20
3772,2016,6335,4454,10679
2078,515,105,972,371
2114,1791,471,6999,1634
90139,1739,383,3919,780
150082,43,47,87,51
347734,3311,1718,2146,1475
84187,383,296,704,587
4599,1225,486,930,774
90993,208,11,537,57
25966,773,348,1301,234
257397,438,222,728,658
124565,6529,4025,3431,2380
257169,24,33,42,26
445815,20,0,659,33
114991,363,175,719,515
9162,141,50,59,61
203197,392,132,1199,238
136306,13,55,0,67
79856,112,99,109,56
254048,425,142,689,338
673,563,236,603,410
10568,547,56,29,137
176,1252,34,478,55
84262,2105,1567,710,503
9478,194,103,65,171
57728,562,340,1051,498
84255,1113,245,1055,461
10239,755,967,2571,1837
114793,533,122,2596,338
150946,275,34,664,58
121665,1076,512,2054,768
56896,7,9,7,3
92749,9,5,0,6
9364,223,198,408,279
127281,450,312,1449,381
8764,2080,1285,9111,1390
55229,134,25,452,91
130106,4,0,166,1
84465,113,7,65,9
64897,521,692,847,373
5192,588,158,873,558
11079,6022,4167,3283,3371
55698,34,1,156,8
6497,406,117,1902,230
26100,2111,1936,2568,1893
26119,378,411,893,411
116987,561,578,2488,1099
200634,593,187,203,143
100310846,6,1,12,9
5051,289,411,822,788
2134,9,10,33,9
7780,29,3391,357,1911
9577,1298,1891,1339,1107
84676,15,163,11435,233
144406,115,312,840,156
63875,6793,2930,1806,1558
1844,87,20,151,42
57822,4,1,41,3
91544,1773,1734,1269,929
338323,1,1,8,8
138639,172,52,195,120
79623,14628,3037,4057,2543
4690,509,50,495,405
3242,421,36325,40,20911
114822,747,609,2504,539
127262,1127,5666,1469,3247
254050,45,631,345,247
195827,371,123,196,183
7498,8,2,23,6
55113,343,199,333,217
26504,164,45,640,140
2140,426,372,702,504
199221,191,32,268,95
11013,56,31,5,24
2176,290,363,409,446
105376156,290,363,409,446
22808,1034,206,2136,840
10163,2374,931,4003,1368
171586,126,110,227,255
83850,78,42,5,54
55179,525,103,140,264
115572,74,60,11,188
64084,168,445,66,651
81035,453,80,496,60
388591,208,51,1821,365
8450,1337,638,1375,708
387509,162,61,49,104
64849,213,20237,157,21331
114928,207,205,866,528
100528062,207,205,866,528
54933,58,13,93,27
26053,889,164,1162,499
57477,402,505,590,477
3017,994,863,315,704
995,72,2,3,2
8365,65,27,169,45
129531,468,219,541,272
9669,3798,5632,1909,1562
158787,154,121,110,166
286527,252,28,76,22
375307,32,561,37,150
55571,705,363,1273,453
3745,78,53,123,25
340348,2073,15167,2651,10481
9542,97,100,25,42
23382,1774,515,738,662
9334,2647,489,1723,779
912,115,6,216,15
909,7,1,3,2
9825,353,159,336,198
911,62,20,14,65
55199,223,185,168,155
910,3,0,1,0
55567,21,4,14,11
913,44,5,5,37
57824,34,1,5,0
1358,13,2,0,2
653361,318,31,199,52
93979,4,1,0,0
90121,2280,1799,2092,2184
55607,248,179,1096,320
124245,374,81,1275,408
130617,1738,7188,705,1108
94026,0,0,0,0
81544,679,63,244,67
1780,282,26,218,103
5207,12,36,2,9
212,10,7,10,2
222068,3770,3551,6669,4345
84919,471,183,1173,911
26958,626,124,763,413
56946,242,97,826,231
90737,9,8,1,2
137964,1270,1218,4975,4121
168507,171,11,1,7
9753,78,20,285,78
8407,20172,4581,12848,4791
2005,492,112,836,490
56833,920,28,334,116
85414,183,61,38,161
54935,8537,4125,1507,1985
115992,710,310,666,238
4681,6728,1543,281,803
100532736,6728,1543,281,803
3362,0,0,2,0
142683,0,2,2,5
50848,1575,1139,1591,1567
7391,2143,1579,2829,946
64600,0,0,0,0
124044,267,712,195,303
4817,1180,1027,1301,1807
9191,742,415,1535,667
92822,783,159,1275,450
10361,69,247,94,81
1896,179,133,415,176
8822,6,5,60,7
127731,5,11,6,53
978,947,227,169,255
65018,3724,4604,4725,4423
8703,1087,549,1053,649
2039,701,754,5381,1923
9507,497,30,304,40
64760,901,590,2824,646
4720,3047,3566,5238,5406
115584,21,490,2,478
2207,4665,197,1275,362
336,0,259,0,4
84134,608,895,783,609
4359,77,22,152,31
90199,0,2,0,2
57805,1104,851,4023,1186
7484,2,10,3,24
57685,272,170,47,436
56990,1705,633,1380,825
51735,346,52,469,204
2035,373,46,2461,558
54069,198,93,119,119
79053,1139,971,440,439
54461,3729,6494,1683,2571
56683,1501,518,1102,1126
8867,176,134,393,178
94104,426,160,759,324
3455,760,244,314,115
124995,1793,702,1647,1015
3460,295,7,368,122
2618,364,89,878,410
6651,4425,1976,6695,1965
29980,280,47,243,99
9900,167,32,127,30
3898,819,2149,39,1622
6781,1460,470,8184,216
7135,46,1330,1,969
1465,4865,2283,4503,2616
84366,0,1,0,0
10481,39,6,63,6
714,16130,194,4659,855
9992,23,27,16,18
516,7173,14542,3811,4480
1827,1985,1092,578,1335
65264,3672,1308,3297,1637
148523,313,69,1301,324
11267,3839,3161,1630,1824
54102,6927,13,22,61
149473,405,558,534,367
861,3443,30,238,93
100506403,3443,30,238,93
10642,126,75,86,84
2695,4,0,0,0
873,4089,2759,6147,3828
874,341,102,41,28
57369,0,13,0,23
70,16,14,42,51
23515,327,54,720,223
8208,161,43,112,37
23562,76,112,9,114
6493,37,83,435,257
3141,492,178,1413,340
342096,3,0,13,0
124907523,3,0,13,0
80274,17,63,112,210
201176,377,62,565,212
83440,1745,589,1547,613
5763,8926,4958,11491,5910
283748,32,3,10,2
23569,2,1,3,10
51094,1860,952,3681,2194
51706,2589,3784,4194,3099
5710,7784,10441,2542,2840
23400,857,339,1142,446
130951,36,3,130,20
5692,15967,10751,6148,6308
79190,112,9,562,12
7832,1188,1430,3197,1754
221223,1,4,0,3
3099,893,15,10310,40
715,34545,1338,938,2488
11189,4,5,2,15
8659,2659,18058,577,15348
57519,236,81,1288,140
117145,426,543,718,602
7062,29,2,14,4
26239,0,0,0,0
197131,153,615,497,460
267,1919,1773,2614,3002
112950,1203,900,687,783
116179,1,8,12,0
266747,133,30,242,27
6706,0,0,0,0
114771,0,0,0,0
64843,2,0,1,0
89970,824,205,428,462
149483,62,53,62,80
60313,1416,907,2587,1481
8883,823,523,563,389
51249,420,217,605,423
221188,244,1503,139,1135
84229,7,17,5,14
1636,789,266,1639,1964
374739,13,24,3,8
131669,8,3,8,0
9813,2613,814,3941,1933
10417,3318,217,16547,452
84303,2500,1143,395,407
1487,2272,1341,7966,1935
55282,148,33,10,40
51673,2692,1591,1432,734
29800,286,120,743,317
9114,2405,6042,4961,4091
181,6,136,4,45
57732,165,77,951,166
146206,43,5,51,25
388284,146,295,214,185
5304,1,0,0,1
9715,41,4,24,10
6002,2066,1192,1832,724
5681,919,942,1105,1171
7791,4535,392,2245,722
29,260,55,550,997
284348,216,13,16,16
150275,542,172,525,247
7773,120,37,148,95
203260,2849,2249,585,692
7673,50,18,136,59
4882,908,152,273,208
7638,7,3,67,10
353355,19,42,51,41
9310,53,10,244,68
10020,374,121,762,367
115650,11,14,158,4
8392,0,0,0,0
2909,1352,952,3160,1770
5739,313,83,181,58
808,9013,8986,4885,5152
1676,935,1060,1103,1124
79140,407,726,160,354
55721,99,85,142,78
56063,1001,602,546,392
55108,1244,516,2892,1585
653121,79,47,193,80
83858,336,209,765,246
29101,4382,4086,2471,2628
118424,944,1191,1555,820
149076,853,375,1339,475
252995,24,41,20,64
27151,129,105,425,162
2063,1906,1406,1337,1135
126549,41,7,39,9
131076,972,386,340,500
203547,1699,645,1019,764
8997,361,64,613,330
148113,64,0,7,3
9619,1307,129,1038,228
7033,136,559,29,84
7032,128,1,5,2
7031,6,2,0,0
64699,227,166,7,83
53347,71,6,29,7
89765,235,119,3,117
54020,344,54,485,122
5152,482,631,2832,536
10785,174,113,199,127
4731,2488,3398,2046,1776
5316,360,235,298,168
875,22,66,522,181
102724560,22,66,522,181
7307,4464,697,2213,1830
102724594,4464,697,2213,1830
1409,31,906,23,1450
102724652,31,906,23,1450
11077,68,8,30,5
23076,511,168,571,211
8566,4595,6625,2169,2976
2539,981,263,1123,462
1476,6361,2339,2385,1492
8568,962,794,1021,385
56894,1428,2804,5561,7201
7109,186,121,753,830
139716,204,24,136,67
8209,164,441,1861,4907
23308,918,769,380,279
102723996,918,769,380,279
326,15,2,5,10
755,1827,1706,1417,937
81543,463,32,16,29
3689,3571,108,2755,786
85395,1663,1490,406,403
5900,1225,132,1468,442
10841,242,20109,92,6900
84221,154,63,92,63
4047,304,91,2248,705
7410,687,507,1332,1007
8888,1786,890,2340,924
54058,63,25,176,21
5116,556,255,786,391
23181,478,170,1228,346
6285,66,38,2,25
3275,3456,1893,4611,2243
125875,45,105,41,49
7757,18,10,576,206
11093,57,66,20,40
11094,471,858,286,555
11182,58,16,54,23
388561,344,133,412,138
110116772,344,133,412,138
2220,1,11,2,17
138162,880,478,62,188
3933,23,0,2,0
148206,35,13,69,23
26086,336,123,371,259
126526,273,236,426,189
147746,3,4,7,3
286207,28,26,76,50
27433,648,118,192,163
30815,1968,1351,1020,1220
92799,1896,1043,844,502
112724,333,46,1233,63
10444,843,1790,1090,1424
84885,1062,496,161,344
29941,169,37,225,85
57731,72,69,1211,97
84446,51,16,51,21
125965,61,2,4,3
147744,1,1,0,1
147945,8,0,0,1
84814,349,138,294,65
57551,829,375,999,666
9442,550,419,307,281
162989,1634,839,1395,863
23387,508,570,1133,580
196264,200,51,79,77
120425,1013,154,317,131
284086,198,174,285,238
116238,236,652,79,227
9159,2640,691,2730,1050
6294,2267,725,4838,1676
917,108,13,72,9
6271,18225,1694,5965,1199
26097,2560,1668,1855,1396
643,188,99,0,47
51043,600,235,3015,1082
80308,1786,2334,655,612
6464,2294,506,5731,1287
55823,1207,1043,1079,966
79671,731,310,838,441
103,3340,1940,8333,3377
3570,353,206,3682,2108
55585,1637,471,2644,1431
1141,6,0,9,9
200186,1010,431,1859,603
55129,903,1457,835,1272
2224,4291,4160,2542,3081
23623,825,399,1381,516
10712,259,74,403,121
79957,117,80,570,62
11243,1643,1701,1689,1350
9673,635,1727,2115,2045
4000,6711,6626,6290,2167
1234,412,19,186,51
23218,1871,153,1378,538
151903,2233,2228,1572,1260
5745,697,101459,462,13785
56893,1065,1116,1877,833
4634,48,2695,30,1017
221908,1251,315,483,296
54865,569,572,899,621
149499,9,4,9,0
115352,20,11,27,22
563,6342,54490,60,14735
2264,1799,1348,418,1834
1576,14,85,16,235
1551,11,61,26,375
112939,738,245,2092,475
1584,0,0,0,0
3101,221,8,114,32
54742,15,99,33,11
9592,4485,2969,1098,1426
84124,557,493,414,357
10898,883,795,1100,525
4061,26020,2018,5036,1465
51160,11730,11052,7239,5470
4796,181,64,298,137
5731,28,492,4,151
84939,1401,756,1232,698
9401,505,164,447,249
9684,1299,474,1526,540
84449,353,110,906,185
136227,22,24,1,53
84988,2752,9488,1752,4095
8928,21,663,13,5
80228,1248,369,2358,580
54784,406,303,461,262
126402,0,0,0,0
10603,205,34,120,61
51149,1119,164,1116,584
8878,16099,6822,15776,6081
11282,3942,945,3388,1468
6132,173569,106783,38051,36703
9794,526,85,1559,264
114770,10,7,7,0
222229,761,201,473,286
222235,18,11,27,18
222236,190,194,409,417
92304,91,40,5,6
5701,2872,697,2938,1963
60680,146,3,5,7
126321,4495,2298,1796,2359
373856,0,0,4,1
150223,2191,505,657,523
164592,5,5,12,0
1857,1810,818,2004,1292
1173,16558,9247,11075,7161
55324,2372,1479,1236,1380
5130,1465,573,1393,1096
126433,154,32,705,75
93099,2448,2025,222,580
199746,1140,621,767,379
622,242,437,334,760
4868,8,509,2,1331
199745,397,279,503,187
1346,3971,9388,750,2175
84911,134,23,752,100
115399,22,16,19,10
57125,2538,84,1554,201
93210,1317,1190,1976,1097
22806,216,33,103,59
2905,18,13,43,19
2232,963,457,586,274
29115,2918,1982,2047,832
51,954,2143,1149,1889
5635,972,432,1774,707
114757,1709,340,899,227
6427,4614,1317,3715,2225
84765,143,128,96,218
55260,479,296,527,400
317719,5,4,4,5
147872,5,3,8,1
3060,3,1,0,0
126133,2266,1540,770,799
117159,2,4,0,1
3678,6124,181,2664,301
114132,8,14,14,33
25946,495,63,824,70
400709,14,10,34,13
4356,124,30,124,109
146894,2,18,5,64
126123,0,1,6,3
162417,323,533,862,467
124801,943,471,794,625
92591,34,17,167,13
284361,4153,3982,4499,4444
126119,1861,1619,519,443
50944,12,5,12,3
284069,25,3,11,12
80174,108,44,310,97
113026,409,103,4066,93
